KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
533500182,1,,533500184,92,32,60,13,6,7,86,30,56,44,12,32,85,29,56,42,18,24,18,7,11,9,0,9,37,37,11,13,8,3,4,1,0,28,19,9,4,24,2,2,8
533500184,2,533500182,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500191,0,,,24,14,10,2,2,0,22,12,10,13,7,6,21,11,10,9,5,4,5,3,2,0,0,0,10,10,3,4,2,0,0,0,1,6,2,4,0,7,0,2,1
533500192,2,533500193,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500193,1,,533500192;533500194,132,62,70,12,8,4,127,58,69,67,32,35,123,55,68,60,26,34,26,9,17,0,0,0,49,49,5,23,11,8,2,1,1,46,34,12,4,38,0,3,12
533500194,2,533500193,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500201,2,533500204,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500204,1,,533500201,11,6,5,1,1,0,15,7,8,5,4,1,15,7,8,10,3,7,5,1,4,0,0,0,5,5,1,3,3,0,0,0,0,6,5,1,1,6,0,1,1
533500211,1,,533500213,13,7,6,0,0,0,17,8,9,7,4,3,17,8,9,10,4,6,6,2,4,0,0,0,6,6,2,6,1,0,0,0,0,7,6,1,0,8,0,2,3
533500213,2,533500211,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500231,0,,,16,7,9,2,2,0,14,5,9,8,3,5,14,5,9,6,2,4,3,1,2,0,0,0,5,5,1,1,2,0,0,0,1,4,1,3,2,5,0,1,1
533500242,0,,,52,29,23,6,4,2,46,25,21,22,14,8,44,23,21,24,11,13,12,6,6,0,0,0,18,18,5,4,3,3,1,1,1,13,8,5,0,15,0,4,3
533500243,0,,,18,7,11,1,1,0,17,6,11,6,3,3,16,6,10,11,3,8,6,1,5,0,0,0,10,10,6,1,2,1,0,0,0,4,3,1,0,9,0,6,0
533500244,0,,,8,4,4,0,0,0,8,4,4,3,2,1,8,4,4,5,2,3,2,1,1,0,0,0,5,5,2,3,0,0,0,0,0,3,3,0,0,4,0,1,1
533500273,0,,,24,12,12,2,1,1,22,11,11,11,6,5,20,10,10,11,5,6,4,2,2,0,0,0,9,9,2,2,3,1,1,0,0,7,6,1,0,7,0,2,1
533500274,0,,,15,9,6,0,0,0,15,9,6,7,4,3,15,9,6,8,5,3,3,2,1,0,0,0,6,6,2,0,3,1,0,0,0,4,3,1,0,6,0,2,0
533500282,2,533500284,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500284,1,,533500282,52,27,25,9,6,3,48,22,26,28,14,14,46,22,24,20,8,12,14,4,10,1,0,1,20,20,3,9,4,1,4,0,0,18,15,3,2,15,0,3,4
533500291,0,,,22,11,11,1,0,1,21,11,10,14,7,7,20,10,10,7,4,3,5,3,2,0,0,0,8,8,1,3,2,1,1,0,0,7,6,1,0,5,0,1,2
533500293,0,,,13,6,7,1,0,1,12,6,6,6,3,3,12,6,6,6,3,3,4,2,2,0,0,0,6,6,2,2,1,1,0,0,0,4,3,1,1,4,0,2,1
533500302,0,,,24,12,12,1,1,0,23,11,12,11,6,5,22,11,11,12,5,7,5,2,3,0,0,0,13,13,6,4,2,1,0,0,0,7,6,1,0,9,0,5,2
533500304,1,,533500312;533500314,27,13,14,1,1,0,32,13,19,9,4,5,31,12,19,23,9,14,11,3,8,1,1,0,13,13,9,2,5,0,1,0,0,8,3,5,0,15,0,7,2
533500312,2,533500304,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500314,2,533500304,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500323,2,533500404,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500332,1,,533500334,47,18,29,8,3,5,42,17,25,28,13,15,39,16,23,14,4,10,4,0,4,0,0,0,16,16,7,6,0,2,2,1,1,12,8,4,1,12,0,6,1
533500334,2,533500332,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500341,0,,,44,22,22,4,1,3,40,21,19,21,12,9,36,17,19,19,9,10,11,7,4,0,0,0,18,18,4,7,4,2,0,1,0,14,13,1,1,11,0,2,4
533500343,0,,,55,28,27,4,2,2,51,26,25,33,18,15,49,26,23,18,8,10,15,6,9,0,0,0,24,24,8,7,5,2,2,0,0,16,12,4,1,13,1,3,3
533500361,2,533500362,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500362,1,,533500361,12,7,5,0,0,0,14,8,6,8,3,5,13,7,6,6,5,1,3,2,1,0,0,0,5,5,2,1,2,1,0,0,0,4,3,1,0,5,0,2,1
533500363,2,533500364,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500364,1,,533500363,26,14,12,2,0,2,32,17,15,12,7,5,32,17,15,20,10,10,11,5,6,0,0,0,12,12,4,6,2,3,0,0,0,11,11,0,0,13,0,3,4
533500371,0,,,23,12,11,3,1,2,20,11,9,13,7,6,19,11,8,7,4,3,4,2,2,0,0,0,7,7,1,2,1,1,1,1,0,6,5,1,1,5,0,1,2
533500381,0,,,40,18,22,0,0,0,40,18,22,13,6,7,38,18,20,27,12,15,15,7,8,0,0,0,17,17,0,12,4,1,0,0,0,17,14,3,0,15,0,0,11
533500382,0,,,19,10,9,4,2,2,15,8,7,9,5,4,15,8,7,6,3,3,1,0,1,0,0,0,8,8,2,2,3,1,0,0,0,6,6,0,3,4,0,1,2
533500383,1,,533500384;533500482,15,8,7,2,1,1,21,10,11,8,5,3,21,10,11,13,5,8,5,2,3,0,0,0,6,6,3,6,0,2,0,0,0,8,8,0,0,9,0,2,3
533500384,2,533500383,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500391,0,,,14,7,7,2,1,1,12,6,6,6,3,3,12,6,6,6,3,3,1,0,1,0,0,0,7,7,3,2,1,1,0,0,0,3,3,0,1,4,0,2,1
533500392,0,,,22,10,12,0,0,0,22,10,12,13,7,6,22,10,12,9,3,6,4,1,3,0,0,0,7,7,0,4,1,0,1,1,0,7,5,2,0,5,0,0,2
533500393,0,,,17,6,11,3,1,2,14,5,9,8,3,5,13,4,9,6,2,4,6,2,4,0,0,0,8,8,4,2,0,1,1,0,0,4,3,1,1,5,0,2,1
533500394,0,,,250,132,118,30,17,13,220,115,105,172,91,81,202,105,97,48,24,24,24,13,11,1,0,1,85,85,7,31,20,19,5,1,2,78,65,13,6,29,0,0,12
533500404,1,,533500323;533500421,15,8,7,0,0,0,21,12,9,9,7,2,21,12,9,12,5,7,7,2,5,0,0,0,6,6,5,4,1,0,1,0,0,6,6,0,0,8,0,3,4
533500421,2,533500404,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500432,2,533500434,,9,7,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500433,2,533500434,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500434,1,,533500432;533500433,41,21,20,2,1,1,50,28,22,21,16,5,49,27,22,29,12,17,19,8,11,0,0,0,18,18,6,8,4,3,0,1,0,16,12,4,0,21,0,6,4
533500444,0,,,13,7,6,0,0,0,13,7,6,4,2,2,13,7,6,9,5,4,4,3,1,0,0,0,7,7,4,2,0,0,1,0,0,3,2,1,0,6,0,3,2
533500454,2,533500463,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500462,0,,,12,6,6,0,0,0,12,6,6,4,2,2,12,6,6,8,4,4,5,2,3,0,0,0,7,7,3,3,1,0,0,0,0,4,4,0,0,6,0,2,2
533500463,1,,533500454,13,6,7,2,2,0,17,7,10,9,3,6,14,6,8,8,4,4,3,1,2,0,0,0,4,4,1,2,0,1,2,0,0,5,3,2,0,5,0,1,2
533500474,2,533500572,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500482,2,533500383,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500491,2,533500492,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500492,1,,533500491;533500494,42,21,21,12,8,4,39,18,21,25,13,12,39,18,21,14,5,9,7,2,5,0,0,0,14,14,3,5,3,6,1,0,0,15,11,4,3,9,0,1,1
533500494,2,533500492,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500502,1,,533500511,11,6,5,0,0,0,16,9,7,8,6,2,15,8,7,8,3,5,6,2,4,0,0,0,5,5,1,3,0,1,1,0,0,5,4,1,0,5,0,1,3
533500511,2,533500502,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500524,0,,,11,4,7,0,0,0,11,4,7,4,2,2,11,4,7,7,2,5,2,0,2,0,0,0,6,6,2,3,1,0,0,0,0,4,3,1,0,4,0,1,1
533500532,0,,,21,11,10,7,4,3,14,7,7,9,5,4,13,6,7,5,2,3,2,1,1,0,0,0,6,6,1,1,1,1,1,1,0,5,4,1,1,3,0,0,1
533500534,0,,,15,7,8,0,0,0,15,7,8,4,2,2,15,7,8,11,5,6,6,3,3,0,0,0,8,8,1,7,0,0,0,0,0,7,6,1,0,7,0,1,5
533500552,2,533500553,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500553,1,,533500552,9,4,5,0,0,0,15,7,8,4,2,2,15,7,8,11,5,6,8,4,4,0,0,0,6,6,5,5,0,0,0,0,0,5,5,0,0,8,0,4,4
533500572,1,,533500474;533500574,73,38,35,2,1,1,76,39,37,33,20,13,72,36,36,43,19,24,27,12,15,2,1,1,31,31,10,15,2,3,4,0,0,23,18,5,0,29,0,8,10
533500574,2,533500572,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500631,2,533500632,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500632,1,,533500631,11,4,7,0,0,0,13,5,8,2,1,1,13,5,8,11,4,7,8,3,5,0,0,0,7,7,3,5,0,0,0,0,0,4,4,0,0,7,0,3,4
533500633,0,,,12,6,6,0,0,0,12,6,6,1,1,0,12,6,6,11,5,6,10,4,6,0,0,0,9,9,6,3,0,0,0,0,0,3,3,0,0,8,0,5,3
533500634,0,,,22,12,10,0,0,0,22,12,10,5,4,1,22,12,10,17,8,9,6,3,3,0,0,0,10,10,3,4,2,0,1,0,0,7,5,2,0,10,0,3,4
533500651,0,,,12,6,6,3,2,1,9,4,5,3,2,1,9,4,5,6,2,4,4,1,3,0,0,0,5,5,2,2,0,0,0,1,0,3,2,1,1,5,0,2,1
533500652,1,,533500654,9,4,5,0,0,0,12,6,6,4,3,1,12,6,6,8,3,5,4,2,2,0,0,0,4,4,4,2,0,1,0,0,0,3,2,1,0,6,0,3,1
533500654,2,533500652,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500682,2,533500684,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500684,1,,533500682,18,11,7,0,0,0,22,14,8,9,6,3,22,14,8,13,8,5,7,6,1,0,0,0,7,7,3,1,3,2,0,0,0,6,2,4,0,8,0,2,1
533500693,0,,,18,10,8,0,0,0,18,10,8,5,4,1,18,10,8,13,6,7,9,5,4,0,0,0,9,9,3,4,1,1,0,0,0,6,6,0,0,9,0,3,2
533500694,1,,533500791;533500792,13,7,6,0,0,0,19,9,10,4,3,1,19,9,10,15,6,9,15,6,9,0,0,0,7,7,5,4,2,0,0,0,0,6,6,0,0,10,0,4,3
533500731,1,,533500733,34,14,20,1,0,1,36,15,21,9,4,5,36,15,21,27,11,16,9,3,6,0,0,0,19,19,10,8,2,0,1,0,0,11,9,2,1,17,0,7,6
533500733,2,533500731,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500752,0,,,11,5,6,0,0,0,11,5,6,4,3,1,11,5,6,7,2,5,4,1,3,0,0,0,5,5,2,1,1,1,0,0,0,3,1,2,0,5,0,2,1
533500761,2,533500764,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500764,1,,533500761,59,15,44,0,0,0,61,16,45,10,5,5,59,16,43,51,11,40,47,10,37,0,0,0,10,9,1,7,1,0,0,1,0,9,7,2,0,8,0,1,4
533500771,0,,,13,6,7,3,1,2,10,5,5,5,3,2,9,4,5,5,2,3,3,2,1,0,0,0,5,5,1,2,1,0,1,0,0,4,4,0,0,3,0,1,2
533500773,0,,,27,15,12,2,2,0,25,13,12,11,7,4,25,13,12,14,6,8,6,2,4,0,0,0,12,12,2,7,2,0,1,0,0,10,8,2,0,10,0,2,3
533500791,2,533500694,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500792,2,533500694,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500803,0,,,40,20,20,3,1,2,37,19,18,15,6,9,36,18,18,22,13,9,16,9,7,0,0,0,15,15,4,5,2,3,0,0,1,11,8,3,0,14,0,4,5
533500861,1,,533500862,47,25,22,3,3,0,47,23,24,17,10,7,46,23,23,30,13,17,13,6,7,0,0,0,21,21,3,12,6,0,1,0,0,19,16,3,0,17,0,3,8
533500862,2,533500861,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533500901,0,,,23,10,13,3,1,2,20,9,11,11,6,5,18,8,10,9,3,6,5,1,4,0,0,0,8,8,1,2,4,0,0,1,0,7,5,2,1,5,0,0,1
533500902,0,,,30,18,12,0,0,0,30,18,12,15,9,6,29,17,12,15,9,6,9,5,4,0,0,0,11,11,1,5,2,2,1,0,0,10,9,1,0,10,0,1,2
533500904,0,,,20,8,12,7,2,5,13,6,7,9,5,4,13,6,7,4,1,3,1,0,1,0,0,0,6,6,2,1,1,0,1,0,1,4,3,1,0,3,0,2,0
533500933,0,,,18,9,9,2,1,1,16,8,8,7,4,3,15,7,8,9,4,5,9,4,5,0,0,0,6,6,1,2,2,0,0,0,1,5,2,3,0,5,0,0,2
